numero_cuartos;numero_baños;area_de_ construcción_pie2;area_del lote_pie2;numero_pisos;condición;grado;superficie_sótano_pie2;año_de_construcción;precio
4;2;1660;12377;1;3;8;0;1966;550000
4;2;1570;9415;2;4;7;0;1984;235000
2;1;920;9000;1;1;6;0;1954;535000
4;3;2400;7680;1;3;7;1200;1956;608000
3;1;1660;21514;1;4;7;0;1973;220000
3;2;2030;17120;1;4;8;140;1966;295450
2;1;840;5087;1;3;7;0;1925;315000
4;2;1450;8175;1;4;7;0;1967;205000
2;1;1260;4377;1;4;7;0;1947;405000
3;1;1030;7620;1;3;7;0;1953;330000
2;1;1700;6718;1;3;7;470;1956;340000
4;2;1870;8750;1;3;7;0;1977;245000
3;1;1020;6120;1;4;7;0;1967;208000
3;2;1760;7147;1;4;6;880;1936;287500
3;2;2560;216777;1;3;8;0;1986;560000
3;1;1280;6726;1;3;6;0;1958;299500
2;1;950;4500;1;3;7;100;1926;500000
3;3;2260;1825;2;3;8;600;2002;660000
4;2;1960;7560;1;5;7;800;1978;250000
3;1;910;8658;1;3;7;0;1955;306000
5;3;4350;37169;2;3;10;1400;1972;900000
3;1;940;7910;1;4;6;0;1959;370000
3;1;1020;13504;1;5;7;0;1959;322500
2;2;1680;5756;2;4;7;0;1910;210000
2;1;1340;9840;1;3;7;0;1949;290000
4;2;2850;14810;2;5;8;360;1954;993000
6;2;1870;6969;1;4;7;0;1968;380000
4;2;2660;8160;1;4;7;1280;1949;635000
3;1;1190;11120;1;3;6;0;1947;260000
3;1;1430;5000;1;3;7;0;1949;552500
3;2;1820;15068;2;3;7;300;1920;283000
2;1;740;6840;1;5;6;0;1942;250000
3;1;770;6552;1;3;6;100;1942;307000
3;2;1600;4510;1;3;7;610;1978;510000
4;2;1440;10800;1;4;7;0;1967;230000
3;2;1550;4000;1;3;7;610;1955;545000
6;5;3440;4500;2;3;8;160;2007;495000
3;2;1860;4777;2;5;7;0;1908;588000
3;1;940;7811;1;3;6;0;1959;350000
2;2;1510;20685;1;2;6;260;1958;172500
3;2;1280;13356;1;3;7;0;1994;232000
3;1;1040;8122;1;5;7;0;1971;234000
3;1;860;7632;1;3;6;0;1920;278000
5;1;1920;19040;1;3;7;760;1961;230000
5;2;3110;6131;1;5;7;1550;1940;719000
2;1;1060;8187;1;4;6;0;1952;254000
2;1;1300;44431;1;5;6;0;1958;175000
5;2;2190;8316;1;3;7;800;1961;437000
4;3;2760;13113;1;4;8;1000;1974;550000
3;2;1750;7000;1;3;8;0;1993;363000
6;2;2350;6554;2;3;8;350;1905;400000
2;1;1270;19602;1;3;6;0;1977;260000
4;3;2800;6977;2;3;8;0;2003;449950
3;1;950;4500;1;4;6;0;1943;325000
3;1;1210;9473;1;5;7;0;1955;453000
3;2;1260;8092;1;3;7;0;1986;242000
3;1;2320;6750;1;3;7;1160;1960;335000
3;1;1220;6600;1;3;6;0;1958;286700
3;1;1240;6090;1;4;7;0;1950;305500
2;1;780;13500;1;4;7;0;1946;306000
2;2;1770;7607;1;4;8;0;1987;360000
3;1;1090;3315;1;4;6;0;1969;143000
3;1;940;8512;1;4;7;0;1967;355000
4;1;1290;6034;1;3;6;240;1950;265000
5;3;3655;51836;1;5;8;1481;1955;740000
2;1;810;7440;1;5;6;0;1948;408000
2;1;1340;8100;1;4;7;0;1953;438400
3;2;1210;14499;1;3;7;0;1984;353000
4;2;1660;4788;1;3;7;0;1968;290000
2;1;1080;3420;1;4;7;300;1922;550000
2;1;970;10423;1;3;7;0;1947;345000
3;1;1220;7771;1;3;7;0;1963;405000
3;2;1720;8145;2;5;7;0;1949;432500
3;1;1320;9520;1;3;7;330;1953;294000
2;2;1350;2560;1;3;8;0;1976;335000
3;2;1540;8011;1;3;7;0;1988;425000
3;1;1320;11457;1;3;8;0;1959;339950
6;3;2400;9373;2;3;7;0;1991;280000
6;3;2400;9373;2;3;7;0;1991;300000
3;1;1170;8816;1;4;6;0;1966;207500
3;2;2080;3880;1;5;7;920;1954;700000
2;1;700;5200;1;5;6;0;1952;155000
4;2;1570;11200;1;3;7;450;1959;342000
2;1;680;6400;1;3;6;0;1943;179900
3;1;1010;11675;1;3;7;0;1957;166000
3;1;1010;7633;1;4;6;0;1961;225000
2;1;1020;5130;1;4;6;0;1948;175000
4;2;2195;2681;1;3;7;1135;1912;392450
2;2;1560;4675;1;3;8;0;2006;509000
4;3;3690;9892;2;3;10;0;1998;865000
2;1;1140;8340;1;3;7;0;1948;358000
2;1;880;4000;1;3;7;0;1940;525000
3;2;1320;1298;3;3;7;0;1995;350000
3;1;1040;8970;1;4;6;0;1961;210000
3;1;1030;6600;1;3;7;0;1954;175000
3;3;2330;10327;1;3;9;0;1998;612000
2;1;1140;3990;1;3;7;0;1924;695000
3;2;1860;7400;1;3;8;930;1922;385000
3;1;1080;4930;1;3;6;0;1950;265000
3;1;960;5264;1;3;7;0;1953;406000
3;1;1500;3399;2;5;7;200;1926;415000
3;2;1920;33630;1;3;8;0;1992;352500
3;2;1870;5909;1;3;7;600;1986;259000
2;1;900;7620;1;3;7;0;1971;320000
2;1;900;2910;1;5;7;0;1924;381500
2;1;1180;9261;1;4;7;240;1957;343000
2;1;900;6400;1;5;6;0;1938;205500
3;2;1600;16530;1;5;7;0;1967;525000
2;1;1070;189486;1;3;6;0;1942;299000
3;1;1300;14000;1;4;7;0;1958;230000
3;1;1200;7500;1;3;6;0;1905;210000
2;1;860;3874;1;4;6;0;1931;290300
3;1;1400;4980;1;3;6;450;1943;359950
3;2;2110;9199;1;3;10;0;1993;677100
3;2;1430;7125;1;4;7;0;1984;465000
3;2;3040;41072;1;4;8;1520;1978;500000
2;1;980;5000;1;4;7;0;1950;455000
3;1;1300;8284;1;3;7;0;1968;169575
3;1;1300;8284;1;3;7;0;1968;250000
3;1;1170;6700;1;3;8;0;1957;415000
3;1;910;10575;1;4;7;0;1968;190000
4;3;3500;13444;2;3;10;1140;1977;895000
4;4;3770;9750;1;4;9;1830;1967;872000
3;1;1220;6000;1;5;7;0;1961;161500
3;1;1830;12036;1;3;7;280;1977;347500
2;1;950;7560;1;3;6;0;1958;230000
3;1;1300;12600;1;4;7;0;1969;315500
4;2;1300;7054;1;3;7;0;1950;312000
2;1;1270;5000;1;3;8;180;1949;615000
2;1;720;5880;1;3;6;0;1940;184500
2;1;1040;5120;1;3;7;0;1901;412000
5;2;2060;6000;2;3;7;0;1903;580000
2;1;780;6000;1;5;6;0;1923;220000
2;1;800;3330;1;3;7;0;1918;373500
5;1;1460;6032;2;4;6;0;1941;239950
3;1;1150;10196;1;4;7;0;1957;383000
3;1;1330;15678;1;3;7;430;1984;405000
3;1;1810;12375;2;3;7;0;1970;326500
2;1;800;4046;1;3;7;0;1940;422500
3;1;1330;9540;1;4;7;0;1971;320000
3;1;1030;9120;1;3;7;0;1961;223000
3;3;1490;2944;2;3;7;530;1993;390000
3;1;810;4600;1;3;6;0;1918;385000
4;2;2240;11040;1;5;8;1120;1961;649000
3;1;1740;5247;1;3;7;470;1947;283000
4;1;1540;8400;1;3;7;770;1971;278500
5;3;2970;10335;2;3;9;0;2000;726000
2;2;1520;5010;1;3;7;0;1999;400000
3;1;1350;9680;1;4;7;530;1959;172000
4;2;2030;8120;2;3;7;0;1950;199000
3;1;1440;13824;1;4;7;0;1957;604000
3;1;1090;8520;1;3;7;0;1967;190000
4;2;1720;2410;1;3;7;750;1930;375000
2;1;840;8100;1;4;7;0;1948;401000
4;1;1980;7015;1;3;7;720;1973;524000
2;1;1260;4800;1;3;6;160;1947;280000
2;2;2370;155130;1;3;7;0;1970;750000
2;1;1460;9207;1;3;7;250;1947;430000
3;3;2470;36445;2;4;8;0;1980;525000
3;1;1180;32214;1;3;7;0;1952;179500
4;3;2740;10925;1;3;8;1070;1980;385000
5;2;1720;9972;1;4;8;0;1951;845000
2;1;670;4500;1;3;5;0;1905;157500
2;3;1790;1709;2;3;7;390;2001;450000
2;1;920;5029;1;4;7;0;1938;600000
3;1;910;6630;1;4;6;0;1912;245000
2;1;1000;4776;1;4;6;0;1942;332000
3;2;1180;1800;2;3;8;0;1994;425000
3;1;1170;7560;1;3;6;0;1958;145600
5;3;2900;6730;1;5;8;1070;1977;865000
4;2;1440;7641;1;4;5;0;1943;162000
2;1;1680;6500;1;4;7;540;1941;515000
3;1;1140;5395;1;4;7;130;1909;576000
3;1;1440;7107;1;4;7;440;1980;478000
3;1;1670;5200;1;5;7;640;1977;282000
5;2;2280;3600;2;3;7;0;1992;534000
2;1;1350;3880;1;3;6;400;1927;350000
4;3;1670;1189;3;3;8;243;2000;582000
3;2;1760;43575;1;3;7;600;1988;322000
2;1;1130;5413;1;3;7;250;1939;443000
2;1;740;5100;1;4;7;0;1947;450000
2;1;900;423838;1;5;6;0;1925;302000
2;1;1450;3090;2;3;7;0;1919;499000
2;2;1180;2553;2;3;6;0;2005;195000
3;1;1110;8423;1;3;7;0;1952;249000
3;2;1430;3480;1;3;7;450;1947;450000
3;1;1220;9600;1;5;7;0;1958;210500
2;1;1070;6100;1;3;6;0;1940;406650
3;1;1960;9583;2;2;5;0;1908;180000
4;2;2030;4033;2;4;7;400;1925;435000
3;1;1640;12060;1;4;7;0;1960;311000
2;1;720;5040;1;3;6;0;1955;205000
3;1;1470;7350;1;3;7;0;1969;240000
3;1;1200;8360;1;2;6;0;1948;160000
3;2;1380;8536;2;4;7;0;1955;265000
3;1;1410;7200;2;4;6;0;1901;700000
1;1;520;5600;1;3;6;0;1918;295000
2;1;840;5265;1;5;6;0;1969;209000
3;2;1470;20000;1;4;7;0;1968;254600
3;2;1440;5600;1;4;6;720;1942;230000
3;3;1430;1249;3;3;8;0;2003;335000
3;1;940;9272;1;3;7;0;1954;225000
3;1;1400;9460;1;3;7;340;1961;265000
2;1;1370;8400;1;3;7;0;1948;296000
3;1;1080;5250;1;4;7;0;1947;329500
2;1;1470;6000;1;3;6;570;1944;415000
2;1;1050;403365;1;5;6;0;1905;474000
3;1;1320;3625;2;3;7;0;1900;464000
3;1;1210;7649;1;4;7;0;1956;310000
2;1;810;6480;1;5;6;0;1942;510000
3;1;880;19600;1;4;7;0;1978;196000
3;1;1060;12000;1;3;7;0;1952;400000
1;1;820;1060;1;3;8;60;2007;219500
4;3;2290;2350;2;3;9;680;1924;991700
3;1;1780;6840;2;4;6;0;1947;320000
3;2;1400;1657;2;3;8;340;2004;570000
4;2;1910;10200;1;4;7;0;1963;335000
3;2;1980;6000;1;4;7;600;1958;637000
2;2;1680;4950;1;3;8;0;2006;530000
2;2;1450;2272;1;4;6;700;1924;524000
3;1;1230;12201;1;3;7;0;1969;210000
3;1;970;9130;1;3;6;0;1957;200450
4;3;2620;18362;1;4;8;750;1956;659500
5;2;1910;5508;1;3;7;890;1968;485000
2;1;670;7844;1;3;6;0;1942;202000
3;1;1340;4120;1;4;7;300;1921;409500
3;2;1660;15050;1;3;7;400;1983;453000
4;3;2280;7400;1;3;7;940;1978;505000
3;1;1310;9529;1;3;7;0;1956;170000
3;1;1310;9529;1;3;7;0;1956;235000
3;1;990;7050;1;3;7;0;1967;310000
2;1;960;4920;1;3;6;0;1942;280000
2;1;990;4920;1;3;6;0;1931;430000
3;1;1330;10500;1;3;7;370;1963;386900
3;1;1340;13750;1;4;7;0;1955;479000
2;1;1080;6250;1;4;7;0;1942;308000
3;2;940;5000;1;3;7;60;1941;575000
2;1;600;4000;1;3;5;0;1933;156000
2;1;2540;7000;1;5;8;1220;1942;580000
3;1;1350;7085;1;5;7;0;1944;427500
2;1;1260;4000;1;3;7;260;1940;549950
3;2;2800;10501;1;3;7;1400;1954;650000
3;1;840;6500;1;5;6;0;1969;203000
2;1;860;3300;1;5;6;0;1903;311000
6;2;2400;7684;1;3;6;1200;1932;387500
4;2;1640;7200;1;3;7;0;1963;370000
2;1;1060;6100;1;3;6;0;1951;228000
4;2;2090;6630;1;3;7;1020;1974;200000
3;1;1240;3500;1;4;7;0;1927;660000
4;2;2030;8426;2;3;7;0;1944;275000
2;1;1120;5250;1;3;7;170;1938;708000
2;1;1670;6212;1;4;7;0;1947;425000
3;1;1080;21043;1;3;6;0;1942;210000
2;1;1210;4895;1;3;6;500;1951;285000
3;1;990;8840;1;3;6;0;1966;222000
3;2;1530;8749;1;3;7;0;1995;247500
3;2;1770;6610;1;4;7;810;1954;449500
1;1;570;4080;1;3;5;0;1942;89950
3;1;960;8291;1;3;6;0;1950;158800
4;3;2940;7108;2;3;9;720;2011;870000
3;3;2990;30869;2;3;10;0;1951;900000
2;1;670;6000;1;5;6;0;1949;415000
0;0;1470;979;3;3;8;0;2006;380000
2;1;1110;5413;1;3;6;220;1937;448000
3;1;1480;6750;1;3;7;0;1958;250000
2;1;900;5100;1;4;7;0;1909;473000
3;2;1430;4200;1;4;7;600;1908;345000
6;3;4050;36171;2;4;8;1430;1970;670000
4;3;2020;6000;1;3;8;800;1968;830000
2;1;1450;6380;1;3;7;0;1967;350500
3;1;1360;73616;1;3;7;0;1971;415000
4;1;2080;5500;1;3;7;1040;1941;480000
2;1;1160;17635;1;3;6;0;1945;700000
4;2;1760;5500;1;3;7;980;1925;285000
3;1;1380;6591;1;4;7;0;1947;389000
2;1;1180;6000;1;3;7;0;1910;450000
2;1;1070;5000;1;3;7;0;1924;660000
2;1;870;3121;1;4;7;0;1923;395000
3;2;1550;2401;2;3;7;0;1996;440000
2;1;950;8100;1;3;6;0;1955;200000
4;1;1460;4600;1;3;6;680;1946;445000
4;2;1720;6413;1;4;7;860;1950;537000
3;1;1030;4583;1;3;7;0;1967;210000
2;1;980;5110;1;4;7;200;1939;365000
2;1;1790;4000;1;4;7;750;1923;710000
2;1;810;7980;1;1;6;0;1928;255000
2;2;1170;8251;1;3;7;0;1941;393820
3;2;1670;11337;1;4;7;0;1959;555565
3;1;1750;8820;1;4;7;0;1961;234000
3;1;1580;6000;1;5;7;0;1947;551000
2;1;940;15450;1;4;6;0;1926;252000
5;4;4660;9900;2;4;9;2060;1979;739000
2;1;930;7550;1;3;6;0;1986;230000
3;2;1320;7625;1;3;7;0;1987;190000
3;1;1020;7650;1;3;6;0;1919;625000
1;1;790;2400;1;3;7;0;1918;439000
2;1;1040;7372;1;5;7;200;1939;380000
3;1;880;5375;1;4;5;0;1924;256000
3;1;1400;7066;1;3;8;0;1957;349950
3;1;1440;10330;1;4;7;0;1952;805500
3;1;1240;4080;1;3;7;0;1925;625000
4;3;2550;5300;2;3;8;830;1908;855000
1;1;580;7200;1;3;6;0;2000;315000
2;1;930;5000;1;3;7;0;1926;700000
3;1;1060;8625;2;4;7;0;1962;476500
2;1;820;4880;1;4;6;0;1925;363000
3;2;1850;8250;1;4;7;700;1952;257200
3;2;2240;11250;1;3;8;0;1968;555000
3;1;1090;7315;1;5;6;0;1981;289000
1;1;670;5750;1;3;7;0;1942;334000
3;1;1050;5233;1;5;5;0;1906;206000
3;2;1250;7995;1;4;7;0;1980;208000
2;1;640;2500;1;4;6;0;1918;426000
3;1;1330;5100;1;3;7;430;1942;553000
2;1;750;4680;1;3;5;0;1948;296000
2;1;820;6366;1;5;6;0;1952;294000
2;1;800;8550;1;3;7;0;1947;95000
5;3;3670;10583;1;5;8;1610;1952;569000
4;2;1780;7350;1;5;7;880;1974;318500
3;1;1350;7560;1;4;7;400;1959;240000
3;1;3180;27586;1;3;8;1780;1969;340000
2;1;910;4000;1;3;7;0;1918;400000
3;2;1570;5706;1;3;7;0;1998;265000
3;2;2150;7200;1;3;8;0;1988;626000
2;2;1140;1118;2;3;7;100;2009;247300
4;1;1790;8400;1;4;7;530;1954;401500
3;1;1010;5490;1;3;6;0;1954;145000
3;1;960;5750;1;3;7;0;1951;490000
3;2;1700;10000;2;3;8;0;1992;454000
2;2;1040;4750;1;2;6;190;1950;160000
3;2;1460;11481;1;2;7;290;1995;189000
2;1;1290;4650;1;4;7;0;1906;494000
4;3;3150;7778;2;3;9;0;2000;700000
2;1;900;7500;1;3;5;0;1940;144975
4;3;2340;7048;1;4;8;1000;1979;485000
3;3;2900;11769;2;3;10;0;1997;799950
1;1;630;1362;1;3;7;0;1943;430000
3;2;2160;105415;1;3;10;0;1991;895000
2;2;1760;7200;1;5;7;880;1946;579000
2;1;860;6000;1;3;6;0;1945;122000
2;1;880;3000;1;5;7;0;1927;405000
3;2;2030;24829;1;4;7;810;1979;225000
2;1;1180;9350;1;3;6;0;1918;160000
4;2;2430;199940;1;3;8;1120;1961;449500
3;1;1300;8266;1;4;7;0;1953;650000
2;1;1000;16524;1;3;5;0;1913;115000
4;2;1620;7992;2;4;7;0;1975;260000
2;1;1250;3825;1;3;7;400;1929;459500
2;1;790;7128;1;3;6;0;1944;189000
4;2;3160;11193;1;5;6;750;1942;368000
2;1;820;7475;1;3;6;0;1945;245000
3;2;1540;67953;1;3;7;0;1997;445000
3;1;1130;7800;1;3;7;0;1952;250000
3;1;1500;9416;1;4;8;0;1952;475500
3;2;1200;5029;1;3;6;320;1937;420000
2;1;760;6000;1;4;6;0;1950;289950
3;1;1070;3713;1;4;6;0;1917;550000
3;2;1260;4125;1;3;6;0;1998;216000
2;1;1140;7200;1;3;6;0;1923;276000
2;1;790;6426;1;3;6;0;1944;100000
3;1;1390;21262;1;3;7;0;1958;199000
4;2;1520;7983;1;5;7;0;1967;425000
2;1;1657;5031;2;3;7;0;1910;546000
2;2;1240;2500;2;3;7;0;1985;445000
3;2;1740;41275;1;3;8;0;1974;665000
3;1;1640;9750;1;3;7;0;1968;207500
3;1;1210;3720;2;4;8;0;1930;640000
3;1;1810;13068;1;4;7;450;1941;329500
5;3;2350;6480;2;4;7;700;1924;805000
2;1;1520;3360;1;4;7;690;1927;535000
3;2;1380;4500;1;3;7;0;2008;275000
3;2;1760;5000;1;5;7;800;1920;629000
2;1;930;6600;1;3;6;0;1957;226950
2;1;700;3180;1;3;6;220;1951;119900
3;1;1080;10200;1;4;7;0;1962;207000
3;1;1070;22489;1;3;7;0;1967;195000
1;1;1050;7583;1;4;6;0;1947;210000
4;1;1400;6739;1;3;7;400;1954;325088
4;3;3120;157875;2;4;8;0;1977;790000
2;1;720;212137;1;3;5;0;1982;150000
3;3;2840;206910;2;3;10;0;1999;790000
2;1;1220;2500;1;3;6;450;1910;255000
2;1;840;5000;1;4;7;0;1908;457500
2;1;850;3276;1;3;6;0;1910;389000
3;1;1800;7200;1;3;7;780;1964;500000
2;1;1120;9912;1;4;6;0;1980;256500
2;1;790;5800;1;3;6;0;1943;418500
4;3;2010;8171;2;3;8;0;1973;434000
4;2;2000;46902;2;3;8;0;1978;570000
3;2;1200;6074;1;3;7;0;1968;222000
5;3;2830;8854;1;4;8;1330;1979;865000
4;2;1650;6000;1;5;7;650;1959;445000
2;2;1030;2271;3;3;7;0;1999;310000
4;1;1360;11175;1;3;7;0;1961;197000
2;1;880;12000;1;3;7;0;1939;334550
4;3;2200;10800;1;3;6;0;1960;300000
4;2;1650;3504;1;3;7;890;1951;402500
3;1;1070;4000;1;4;7;0;1971;385000
2;1;1060;3040;1;3;7;200;1924;480000
3;1;1290;5500;1;3;7;310;1951;372220
2;2;1300;3608;1;3;7;0;2004;230000
2;1;2320;11250;2;4;6;0;1942;360000
2;1;1560;4920;1;4;6;780;1947;310000
5;3;2440;4750;1;3;9;990;2006;495000
4;2;1830;9610;1;3;7;0;1963;488250
1;1;1090;5250;1;3;6;110;1927;375000
2;1;700;4350;1;3;6;0;1943;328000
2;1;900;7500;1;4;6;0;1961;252500
4;2;2180;10447;1;4;8;900;1969;419000
2;1;1530;4370;1;3;7;400;1946;458950
2;1;760;5280;1;3;6;0;1946;122000
5;3;2450;4591;2;3;7;0;1994;525000
2;1;1000;31838;1;3;7;0;1962;286300
2;1;840;7425;1;4;6;0;1952;218450
2;1;1260;5000;1;3;7;220;1951;436500
4;1;1060;7200;1;3;6;180;1925;510000
3;1;1050;5500;1;3;6;120;1920;435000
3;1;970;9360;1;4;5;0;1942;206000
2;1;900;5160;1;3;6;0;1952;219000
4;4;2680;6000;1;3;7;1300;1962;777000
3;1;1740;10875;1;4;7;720;1962;267000
3;2;1710;8910;1;5;7;0;1953;390000
6;2;2020;7071;1;3;7;1010;1979;335000
3;1;1560;14333;1;4;7;0;1953;387500
3;2;1600;13200;1;3;7;0;1990;308550
3;1;1020;10200;1;4;7;0;1954;335000
5;2;1700;7314;1;3;7;700;1956;337500
1;1;850;6567;1;4;6;0;1940;440000
2;1;610;4560;1;3;5;0;1918;400000
3;1;950;10080;1;4;7;0;1954;435000
2;2;1070;4500;1;4;6;160;1932;245000
2;1;1220;7250;1;4;6;0;1914;135000
4;2;1990;4740;1;3;7;910;1926;430000
3;1;1220;6000;1;4;7;0;1968;213500
3;3;2640;5978;2;3;9;0;2012;535000
3;2;2320;9420;1;5;7;0;1952;436300
3;1;920;3532;1;3;6;0;1910;380000
3;1;1130;9907;1;3;7;0;1954;179950
3;1;1260;7265;1;4;7;0;1954;188200
4;2;2090;10800;1;4;7;0;1951;659000
4;2;1770;5000;2;4;7;0;1906;632500
3;2;1110;7231;1;4;7;0;1991;223000
3;1;1060;8040;1;4;6;0;1949;385100
2;1;720;5913;1;3;6;0;1920;230000
3;1;1010;9576;1;4;7;0;1967;201700
3;1;1270;12733;1;3;7;0;1955;240000
2;1;840;7414;1;4;6;0;1928;360000
2;1;900;23000;1;2;7;0;1953;157340
3;1;1050;6874;1;3;6;0;1954;250000
2;1;1020;4002;1;5;7;0;1953;460000
3;1;1410;47916;1;3;7;0;1981;211000
2;2;1360;3300;2;3;6;0;2004;222000
3;2;1820;17600;1;5;7;0;1972;320000
2;1;1140;5400;1;5;7;0;1908;549000
3;1;1130;7014;1;3;7;0;1954;205000
3;1;960;7500;1;3;6;0;1953;200000
5;3;2140;5937;1;3;7;860;1978;367777
2;1;700;20130;1;3;6;0;1949;84000
2;1;740;5000;1;4;6;0;1926;255000
3;2;2390;8025;2;5;7;0;1921;810000
3;1;1700;8645;1;3;6;0;1955;149000
3;1;1700;8645;1;3;6;0;1955;284700
2;1;790;7450;1;4;6;0;1944;169500
3;2;3200;18184;1;5;8;1200;1977;851500
3;1;1000;9295;1;3;7;0;1955;225000
5;3;2500;5750;1;3;8;1070;1999;430000
2;1;1210;9375;1;4;7;0;1952;239000
2;1;890;4590;1;3;7;0;1923;475000
1;1;730;3000;1;3;7;0;1911;395000
2;1;1150;6000;1;4;7;440;1921;830000
2;1;820;10450;1;4;7;0;1965;173000
3;2;2220;5000;1;4;7;1110;1966;576750
3;2;1430;9250;1;4;8;440;1983;510000
3;1;1240;4842;1;4;6;0;1916;210000
3;2;1790;42399;1;4;7;0;1990;280000
3;2;1400;6380;1;4;7;700;1924;432000
4;3;2640;5267;2;3;7;0;2001;490000
3;1;1260;7500;1;3;6;0;1954;120000
1;1;970;7639;1;4;5;400;1920;215000
3;1;1470;6500;1;4;7;0;1953;410000
3;1;1010;7920;1;3;6;0;1925;216000
3;1;1010;7920;1;3;6;0;1925;390000
3;1;970;7275;1;4;7;0;1970;215000
2;1;770;8600;1;4;4;0;1914;248000
2;1;1100;3975;1;3;7;200;1950;395000
3;2;1960;6450;1;4;7;960;1977;422500
2;1;1040;6900;1;4;7;0;1915;418000
2;1;880;1753;2;4;7;0;1945;330000
2;1;840;9000;1;5;6;0;1951;220000
3;2;2370;12196;2;4;7;0;1970;490000
3;1;980;9903;1;4;7;0;1966;335000
2;2;1370;4866;1;3;8;0;2005;431500
6;3;2870;206474;2;3;7;540;1960;540000
3;1;1520;8600;1;3;6;480;1951;210000
6;2;1750;17685;1;4;5;0;1943;315000
2;1;830;6030;1;4;6;0;1925;425000
3;1;1000;9150;1;3;7;0;1969;265000
4;3;2160;4400;1;5;7;840;1921;665000
2;3;1410;1240;2;3;8;270;2006;405000
2;1;730;6728;1;3;6;0;1953;122000
2;1;990;8140;1;1;6;0;1910;210000
3;1;1140;7560;1;4;6;0;1958;218000
3;1;900;37800;1;4;5;200;1923;355000
1;1;720;6000;1;3;6;0;1940;155000
3;1;940;10368;1;3;7;0;1965;354000
1;1;590;833;1;4;7;0;1926;202000
2;1;820;5100;1;4;6;0;1954;235000
2;2;1870;4950;1;3;8;0;2006;559950
4;2;1840;5419;1;4;7;920;1942;639000
3;1;1590;8470;1;4;7;450;1967;314950
3;1;1640;6180;1;4;7;0;1946;525000
3;2;1290;5700;1;5;7;0;1950;521450
3;2;2140;7200;1;4;8;660;1966;346150
2;1;980;3800;1;3;7;0;1926;390000
3;2;1810;11456;1;3;7;0;1970;290000
3;2;1320;1297;3;3;7;0;1995;385000
3;2;1910;13505;1;3;8;0;1955;412450
3;2;1390;6005;2;3;8;0;2005;267000
3;1;1040;7490;1;3;7;0;1969;339888
4;2;1560;7500;1;4;7;0;1968;439000
2;1;1470;6120;1;2;7;0;1940;400000
2;1;1370;5922;1;3;8;240;1941;703011
2;1;1120;4800;1;3;7;350;1926;363000
3;1;1030;9916;1;4;7;0;1972;299950
3;1;1120;6625;1;3;6;0;1942;228950
3;1;920;14400;1;4;7;0;1977;212500
8;3;2850;12714;1;3;7;0;1959;373000
3;2;1310;9855;1;3;7;0;1962;300000
4;2;1650;4745;1;3;7;520;1972;435000
3;1;1220;8119;1;4;7;0;1955;875000
3;1;1220;8119;1;4;7;0;1955;940000
3;2;1780;11342;1;3;7;0;1964;280000
3;2;1610;13309;1;4;7;0;1967;246700
3;1;1060;4880;1;2;6;150;1913;555750
2;1;910;4725;1;3;7;0;1949;515000
1;1;790;13062;1;3;6;0;1942;135000
2;2;1540;7290;2;3;7;0;1948;462500
3;2;1340;6783;1;4;7;0;1987;265000
4;3;3720;14125;1;4;9;1790;1960;875000
3;1;920;7276;1;4;6;0;1961;125000
4;3;3280;4904;2;3;7;0;2005;634800
4;1;1440;9600;1;2;7;0;1964;269950
2;2;1340;4122;1;3;8;0;2007;389000
4;2;2250;7500;1;5;7;1050;1956;550000
2;1;1150;6098;1;3;7;200;1948;282000
3;2;1260;22100;2;4;7;0;1981;277500
4;2;1740;6369;1;5;6;870;1954;339999
4;3;2910;8540;2;3;9;0;2003;701000
1;1;580;1799;1;3;7;0;1908;330600
2;1;950;6426;1;3;7;0;1949;430000
2;1;810;4560;1;3;7;0;1928;260600
5;3;4080;7500;2;4;8;1360;1961;825000
4;2;1820;8400;1;5;7;520;1956;378950
3;2;1390;8250;1;3;7;0;1987;245000
3;1;1060;9954;1;4;7;0;1960;215000
2;1;1070;2754;1;3;7;240;1924;579100
3;2;1510;3000;1;4;7;600;1972;489000
3;2;1510;3657;1;3;8;0;2007;420250
4;2;2260;6000;1;3;8;830;1958;628000
2;1;1200;8063;1;4;6;0;1958;232000
3;1;1250;4800;1;4;7;0;1951;340000
3;1;1310;15022;1;3;7;0;1934;235000
2;1;1010;3600;1;3;7;0;1913;775000
3;2;1960;8846;1;4;6;980;1940;360000
4;1;1070;5750;1;3;6;200;1923;400800
3;1;1450;5378;1;3;7;260;1939;585000
3;1;1220;13000;1;4;7;0;1955;300000
3;1;1020;6903;1;3;7;0;1951;410000
5;2;2450;9488;1;4;7;1210;1900;550000
3;2;1340;1480;3;3;8;0;1997;369000
3;2;930;11475;1;3;7;0;1978;255000
4;2;1800;13551;1;4;7;0;1974;305000
2;1;1200;6278;1;3;7;120;1942;486700
3;2;3250;50529;2;4;8;0;1978;562000
9;3;3680;4400;2;3;7;850;1908;700000
3;2;1880;3000;1;4;8;840;1931;710000
3;1;1050;5664;1;4;7;140;1947;445000
6;3;2860;17853;1;3;8;1430;1962;815000
3;2;1770;7200;1;4;7;0;1967;514000
4;1;1480;8321;1;3;7;400;1953;425000
2;1;940;9839;1;3;6;0;1910;375000
3;2;1450;8771;2;4;7;0;1991;271900
3;1;1000;5454;1;3;7;0;1954;210000
3;2;1580;4010;1;4;7;790;1909;489950
